branch,z,H,F,G,T
1.000000000000e+00,1.400000000000e+00,-3.757004606424e-01,1.475407847711e-01,6.331953479903e-01,1.026643405241e+00
1.000000000000e+00,1.420000000000e+00,-3.815749590223e-01,1.461802246744e-01,6.387860695247e-01,1.026410551297e+00
1.000000000000e+00,1.440000000000e+00,-3.873945771508e-01,1.447970526986e-01,6.442922078776e-01,1.026178973277e+00
1.000000000000e+00,1.460000000000e+00,-3.931584438241e-01,1.433929227527e-01,6.497148060156e-01,1.025948683490e+00
1.000000000000e+00,1.480000000000e+00,-3.988657528442e-01,1.419694314363e-01,6.550549083719e-01,1.025719693776e+00
1.000000000000e+00,1.500000000000e+00,-4.045157607546e-01,1.405281194710e-01,6.603135599708e-01,1.025492015509e+00
1.000000000000e+00,1.520000000000e+00,-4.101077846335e-01,1.390704731099e-01,6.654918056012e-01,1.025265659593e+00
1.000000000000e+00,1.540000000000e+00,-4.156411999434e-01,1.375979255261e-01,6.705906890341e-01,1.025040636471e+00
1.000000000000e+00,1.560000000000e+00,-4.211154384345e-01,1.361118581790e-01,6.756112522845e-01,1.024816956117e+00
1.000000000000e+00,1.580000000000e+00,-4.265299861039e-01,1.346136021588e-01,6.805545349152e-01,1.024594628045e+00
1.000000000000e+00,1.600000000000e+00,-4.318843812067e-01,1.331044395088e-01,6.854215733812e-01,1.024373661310e+00
1.000000000000e+00,1.620000000000e+00,-4.371782123208e-01,1.315856045251e-01,6.902134004123e-01,1.024154064508e+00
1.000000000000e+00,1.640000000000e+00,-4.424111164620e-01,1.300582850345e-01,6.949310444330e-01,1.023935845780e+00
1.000000000000e+00,1.660000000000e+00,-4.475827772511e-01,1.285236236493e-01,6.995755290185e-01,1.023719012820e+00
1.000000000000e+00,1.680000000000e+00,-4.526929231295e-01,1.269827189994e-01,7.041478723843e-01,1.023503572872e+00
1.000000000000e+00,1.700000000000e+00,-4.577413256242e-01,1.254366269425e-01,7.086490869087e-01,1.023289532737e+00
1.000000000000e+00,1.720000000000e+00,-4.627277976610e-01,1.238863617507e-01,7.130801786867e-01,1.023076898778e+00
1.000000000000e+00,1.740000000000e+00,-4.676521919244e-01,1.223328972757e-01,7.174421471140e-01,1.022865676925e+00
1.000000000000e+00,1.760000000000e+00,-4.725143992637e-01,1.207771680896e-01,7.217359844993e-01,1.022655872677e+00
1.000000000000e+00,1.780000000000e+00,-4.773143471442e-01,1.192200706057e-01,7.259626757048e-01,1.022447491112e+00
1.000000000000e+00,1.800000000000e+00,-4.820519981424e-01,1.176624641745e-01,7.301231978124e-01,1.022240536887e+00
1.000000000000e+00,1.820000000000e+00,-4.867273484859e-01,1.161051721588e-01,7.342185198153e-01,1.022035014246e+00
1.000000000000e+00,1.840000000000e+00,-4.913404266346e-01,1.145489829857e-01,7.382496023331e-01,1.021830927028e+00
1.000000000000e+00,1.860000000000e+00,-4.958912919041e-01,1.129946511773e-01,7.422173973505e-01,1.021628278670e+00
1.000000000000e+00,1.880000000000e+00,-5.003800331296e-01,1.114428983591e-01,7.461228479777e-01,1.021427072213e+00
1.000000000000e+00,1.900000000000e+00,-5.048067673695e-01,1.098944142466e-01,7.499668882308e-01,1.021227310310e+00
1.000000000000e+00,1.920000000000e+00,-5.091716386490e-01,1.083498576106e-01,7.537504428336e-01,1.021028995233e+00
1.000000000000e+00,1.940000000000e+00,-5.134748167411e-01,1.068098572203e-01,7.574744270367e-01,1.020832128876e+00
1.000000000000e+00,1.960000000000e+00,-5.177164959849e-01,1.052750127664e-01,7.611397464556e-01,1.020636712767e+00
1.000000000000e+00,1.980000000000e+00,-5.218968941406e-01,1.037458957624e-01,7.647472969258e-01,1.020442748068e+00
1.000000000000e+00,2.000000000000e+00,-5.260162512800e-01,1.022230504257e-01,7.682979643744e-01,1.020250235591e+00
1.000000000000e+00,2.020000000000e+00,-5.300748287120e-01,1.007069945374e-01,7.717926247062e-01,1.020059175795e+00
1.000000000000e+00,2.040000000000e+00,-5.340729079423e-01,9.919822028276e-02,7.752321437060e-01,1.019869568801e+00
1.000000000000e+00,2.060000000000e+00,-5.380107896658e-01,9.769719507090e-02,7.786173769534e-01,1.019681414395e+00
1.000000000000e+00,2.080000000000e+00,-5.418887927914e-01,9.620436233546e-02,7.819491697522e-01,1.019494712035e+00
1.000000000000e+00,2.100000000000e+00,-5.457072534989e-01,9.472014231531e-02,7.852283570714e-01,1.019309460861e+00
1.000000000000e+00,2.120000000000e+00,-5.494665243265e-01,9.324493281614e-02,7.884557634984e-01,1.019125659701e+00
1.000000000000e+00,2.140000000000e+00,-5.531669732886e-01,9.177910995296e-02,7.916322032035e-01,1.018943307077e+00
1.000000000000e+00,2.160000000000e+00,-5.568089830222e-01,9.032302887440e-02,7.947584799150e-01,1.018762401213e+00
1.000000000000e+00,2.180000000000e+00,-5.603929499629e-01,8.887702446840e-02,7.978353869045e-01,1.018582940042e+00
1.000000000000e+00,2.200000000000e+00,-5.639192835480e-01,8.744141204985e-02,8.008637069814e-01,1.018404921216e+00
1.000000000000e+00,2.220000000000e+00,-5.673884054470e-01,8.601648803046e-02,8.038442124966e-01,1.018228342109e+00
1.000000000000e+00,2.240000000000e+00,-5.708007488190e-01,8.460253057098e-02,8.067776653542e-01,1.018053199827e+00
1.000000000000e+00,2.260000000000e+00,-5.741567575949e-01,8.319980021663e-02,8.096648170320e-01,1.017879491214e+00
1.000000000000e+00,2.280000000000e+00,-5.774568857857e-01,8.180854051549e-02,8.125064086085e-01,1.017707212862e+00
1.000000000000e+00,2.300000000000e+00,-5.807015968140e-01,8.042897862028e-02,8.153031707975e-01,1.017536361113e+00
1.000000000000e+00,2.320000000000e+00,-5.838913628707e-01,7.906132587391e-02,8.180558239889e-01,1.017366932070e+00
1.000000000000e+00,2.340000000000e+00,-5.870266642938e-01,7.770577837887e-02,8.207650782960e-01,1.017198921604e+00
1.000000000000e+00,2.360000000000e+00,-5.901079889695e-01,7.636251755137e-02,8.234316336083e-01,1.017032325360e+00
1.000000000000e+00,2.380000000000e+00,-5.931358317564e-01,7.503171065988e-02,8.260561796496e-01,1.016867138763e+00
1.000000000000e+00,2.400000000000e+00,-5.961106939293e-01,7.371351134869e-02,8.286393960415e-01,1.016703357027e+00
1.000000000000e+00,2.420000000000e+00,-5.990330826447e-01,7.240806014660e-02,8.311819523710e-01,1.016540975160e+00
1.000000000000e+00,2.440000000000e+00,-6.019035104266e-01,7.111548496122e-02,8.336845082626e-01,1.016379987973e+00
1.000000000000e+00,2.460000000000e+00,-6.047224946706e-01,6.983590155924e-02,8.361477134550e-01,1.016220390083e+00
1.000000000000e+00,2.480000000000e+00,-6.074905571680e-01,6.856941403276e-02,8.385722078803e-01,1.016062175925e+00
1.000000000000e+00,2.500000000000e+00,-6.102082236479e-01,6.731611525211e-02,8.409586217481e-01,1.015905339753e+00
1.000000000000e+00,2.520000000000e+00,-6.128760233372e-01,6.607608730531e-02,8.433075756312e-01,1.015749875649e+00
1.000000000000e+00,2.540000000000e+00,-6.154944885377e-01,6.484940192459e-02,8.456196805552e-01,1.015595777530e+00
1.000000000000e+00,2.560000000000e+00,-6.180641542202e-01,6.363612090027e-02,8.478955380904e-01,1.015443039153e+00
1.000000000000e+00,2.580000000000e+00,-6.205855576352e-01,6.243629648237e-02,8.501357404464e-01,1.015291654123e+00
1.000000000000e+00,2.600000000000e+00,-6.230592379387e-01,6.124997176987e-02,8.523408705680e-01,1.015141615895e+00
1.000000000000e+00,2.620000000000e+00,-6.254857358342e-01,6.007718108829e-02,8.545115022344e-01,1.014992917785e+00
1.000000000000e+00,2.640000000000e+00,-6.278655932287e-01,5.891795035556e-02,8.566482001584e-01,1.014845552973e+00
1.000000000000e+00,2.660000000000e+00,-6.301993529036e-01,5.777229743682e-02,8.587515200892e-01,1.014699514508e+00
1.000000000000e+00,2.680000000000e+00,-6.324875581999e-01,5.664023248813e-02,8.608220089147e-01,1.014554795316e+00
1.000000000000e+00,2.700000000000e+00,-6.347307527158e-01,5.552175828935e-02,8.628602047662e-01,1.014411388205e+00
1.000000000000e+00,2.720000000000e+00,-6.369294800190e-01,5.441687056664e-02,8.648666371237e-01,1.014269285870e+00
1.000000000000e+00,2.740000000000e+00,-6.390842833702e-01,5.332555830460e-02,8.668418269219e-01,1.014128480897e+00
1.000000000000e+00,2.760000000000e+00,-6.411957054595e-01,5.224780404858e-02,8.687862866574e-01,1.013988965771e+00
1.000000000000e+00,2.780000000000e+00,-6.432642881554e-01,5.118358419726e-02,8.707005204963e-01,1.013850732880e+00
1.000000000000e+00,2.800000000000e+00,-6.452905722637e-01,5.013286928570e-02,8.725850243818e-01,1.013713774519e+00
1.000000000000e+00,2.820000000000e+00,-6.472750972991e-01,4.909562425914e-02,8.744402861430e-01,1.013578082896e+00
1.000000000000e+00,2.840000000000e+00,-6.492184012667e-01,4.807180873783e-02,8.762667856033e-01,1.013443650136e+00
1.000000000000e+00,2.860000000000e+00,-6.511210204543e-01,4.706137727314e-02,8.780649946890e-01,1.013310468288e+00
1.000000000000e+00,2.880000000000e+00,-6.529834892344e-01,4.606427959515e-02,8.798353775379e-01,1.013178529327e+00
1.000000000000e+00,2.900000000000e+00,-6.548063398763e-01,4.508046085189e-02,8.815783906086e-01,1.013047825160e+00
1.000000000000e+00,2.920000000000e+00,-6.565901023675e-01,4.410986184054e-02,8.832944827878e-01,1.012918347629e+00
1.000000000000e+00,2.940000000000e+00,-6.583353042440e-01,4.315241923066e-02,8.849840954995e-01,1.012790088517e+00
1.000000000000e+00,2.960000000000e+00,-6.600424704297e-01,4.220806578000e-02,8.866476628122e-01,1.012663039552e+00
1.000000000000e+00,2.980000000000e+00,-6.617121230841e-01,4.127673054266e-02,8.882856115466e-01,1.012537192409e+00
1.000000000000e+00,3.000000000000e+00,-6.633447814581e-01,4.035833907013e-02,8.898983613824e-01,1.012412538718e+00
1.000000000000e+00,3.020000000000e+00,-6.649409617579e-01,3.945281360529e-02,8.914863249647e-01,1.012289070062e+00
1.000000000000e+00,3.040000000000e+00,-6.665011770163e-01,3.856007326951e-02,8.930499080096e-01,1.012166777988e+00
1.000000000000e+00,3.060000000000e+00,-6.680259369715e-01,3.768003424319e-02,8.945895094098e-01,1.012045654004e+00
1.000000000000e+00,3.080000000000e+00,-6.695157479532e-01,3.681260993983e-02,8.961055213383e-01,1.011925689588e+00
1.000000000000e+00,3.100000000000e+00,-6.709711127749e-01,3.595771117382e-02,8.975983293522e-01,1.011806876188e+00
1.000000000000e+00,3.120000000000e+00,-6.723925306336e-01,3.511524632218e-02,8.990683124959e-01,1.011689205226e+00
1.000000000000e+00,3.140000000000e+00,-6.737804970151e-01,3.428512148031e-02,9.005158434025e-01,1.011572668103e+00
1.000000000000e+00,3.160000000000e+00,-6.751355036059e-01,3.346724061208e-02,9.019412883948e-01,1.011457256201e+00
1.000000000000e+00,3.180000000000e+00,-6.764580382109e-01,3.266150569437e-02,9.033450075860e-01,1.011342960884e+00
1.000000000000e+00,3.200000000000e+00,-6.777485846766e-01,3.186781685618e-02,9.047273549781e-01,1.011229773507e+00
1.000000000000e+00,3.220000000000e+00,-6.790076228200e-01,3.108607251244e-02,9.060886785605e-01,1.011117685412e+00
1.000000000000e+00,3.240000000000e+00,-6.802356283626e-01,3.031616949283e-02,9.074293204071e-01,1.011006687935e+00
1.000000000000e+00,3.260000000000e+00,-6.814330728693e-01,2.955800316565e-02,9.087496167720e-01,1.010896772410e+00
1.000000000000e+00,3.280000000000e+00,-6.826004236929e-01,2.881146755696e-02,9.100498981855e-01,1.010787930165e+00
1.000000000000e+00,3.300000000000e+00,-6.837381439212e-01,2.807645546466e-02,9.113304895456e-01,1.010680152533e+00
1.000000000000e+00,3.320000000000e+00,-6.848466923332e-01,2.735285856925e-02,9.125917102154e-01,1.010573430849e+00
1.000000000000e+00,3.340000000000e+00,-6.859265233522e-01,2.664056753841e-02,9.138338741092e-01,1.010467756455e+00
1.000000000000e+00,3.360000000000e+00,-6.869780870114e-01,2.593947212930e-02,9.150572897880e-01,1.010363120699e+00
1.000000000000e+00,3.380000000000e+00,-6.880018289172e-01,2.524946128535e-02,9.162622605461e-01,1.010259514944e+00
1.000000000000e+00,3.400000000000e+00,-6.889981902182e-01,2.457042322966e-02,9.174490844997e-01,1.010156930562e+00
1.000000000000e+00,3.420000000000e+00,-6.899676075809e-01,2.390224555491e-02,9.186180546766e-01,1.010055358942e+00
1.000000000000e+00,3.440000000000e+00,-6.909105131620e-01,2.324481530861e-02,9.197694590975e-01,1.009954791488e+00
1.000000000000e+00,3.460000000000e+00,-6.918273345924e-01,2.259801907585e-02,9.209035808661e-01,1.009855219627e+00
1.000000000000e+00,3.480000000000e+00,-6.927184949579e-01,2.196174305780e-02,9.220206982492e-01,1.009756634802e+00
1.000000000000e+00,3.500000000000e+00,-6.935844127851e-01,2.133587314715e-02,9.231210847600e-01,1.009659028484e+00
1.000000000000e+00,3.520000000000e+00,-6.944255020333e-01,2.072029500039e-02,9.242050092413e-01,1.009562392163e+00
1.000000000000e+00,3.540000000000e+00,-6.952421720820e-01,2.011489410671e-02,9.252727359424e-01,1.009466717360e+00
1.000000000000e+00,3.560000000000e+00,-6.960348277302e-01,1.951955585405e-02,9.263245246014e-01,1.009371995622e+00
1.000000000000e+00,3.580000000000e+00,-6.968038691904e-01,1.893416559213e-02,9.273606305212e-01,1.009278218525e+00
1.000000000000e+00,3.600000000000e+00,-6.975496920889e-01,1.835860869270e-02,9.283813046459e-01,1.009185377677e+00
1.000000000000e+00,3.620000000000e+00,-6.982726874700e-01,1.779277060692e-02,9.293867936389e-01,1.009093464717e+00
1.000000000000e+00,3.640000000000e+00,-6.989732417962e-01,1.723653692034e-02,9.303773399533e-01,1.009002471320e+00
1.000000000000e+00,3.660000000000e+00,-6.996517369589e-01,1.668979340498e-02,9.313531819091e-01,1.008912389194e+00
1.000000000000e+00,3.680000000000e+00,-7.003085502843e-01,1.615242606925e-02,9.323145537631e-01,1.008823210084e+00
1.000000000000e+00,3.700000000000e+00,-7.009440545438e-01,1.562432120536e-02,9.332616857796e-01,1.008734925774e+00
1.000000000000e+00,3.720000000000e+00,-7.015586179685e-01,1.510536543424e-02,9.341948043029e-01,1.008647528084e+00
1.000000000000e+00,3.740000000000e+00,-7.021526042596e-01,1.459544574872e-02,9.351141318220e-01,1.008561008877e+00
1.000000000000e+00,3.760000000000e+00,-7.027263726079e-01,1.409444955398e-02,9.360198870424e-01,1.008475360056e+00
1.000000000000e+00,3.780000000000e+00,-7.032802777085e-01,1.360226470636e-02,9.369122849500e-01,1.008390573564e+00
1.000000000000e+00,3.800000000000e+00,-7.038146697799e-01,1.311877955006e-02,9.377915368767e-01,1.008306641389e+00
1.000000000000e+00,3.820000000000e+00,-7.043298945864e-01,1.264388295164e-02,9.386578505672e-01,1.008223555562e+00
1.000000000000e+00,3.840000000000e+00,-7.048262934557e-01,1.217746433334e-02,9.395114302386e-01,1.008141308159e+00
1.000000000000e+00,3.860000000000e+00,-7.053042033058e-01,1.171941370367e-02,9.403524766462e-01,1.008059891303e+00
1.000000000000e+00,3.880000000000e+00,-7.057639566667e-01,1.126962168713e-02,9.411811871426e-01,1.007979297159e+00
1.000000000000e+00,3.900000000000e+00,-7.062058817054e-01,1.082797955194e-02,9.419977557383e-01,1.007899517944e+00
1.000000000000e+00,3.920000000000e+00,-7.066303022548e-01,1.039437923571e-02,9.428023731621e-01,1.007820545919e+00
1.000000000000e+00,3.940000000000e+00,-7.070375378368e-01,9.968713370712e-03,9.435952269171e-01,1.007742373396e+00
1.000000000000e+00,3.960000000000e+00,-7.074279036946e-01,9.550875306297e-03,9.443765013402e-01,1.007664992734e+00
1.000000000000e+00,3.980000000000e+00,-7.078017108196e-01,9.140759130941e-03,9.451463776568e-01,1.007588396342e+00
1.000000000000e+00,4.000000000000e+00,-7.081592659811e-01,8.738259692554e-03,9.459050340362e-01,1.007512576680e+00
1.000000000000e+00,4.020000000000e+00,-7.085008717595e-01,8.343272617001e-03,9.466526456473e-01,1.007437526258e+00
1.000000000000e+00,4.040000000000e+00,-7.088268265740e-01,7.955694326526e-03,9.473893847094e-01,1.007363237638e+00
1.000000000000e+00,4.060000000000e+00,-7.091374247187e-01,7.575422055487e-03,9.481154205472e-01,1.007289703430e+00
1.000000000000e+00,4.080000000000e+00,-7.094329563927e-01,7.202353866099e-03,9.488309196408e-01,1.007216916301e+00
1.000000000000e+00,4.100000000000e+00,-7.097137077339e-01,6.836388662619e-03,9.495360456761e-01,1.007144868966e+00
1.000000000000e+00,4.120000000000e+00,-7.099799608552e-01,6.477426203942e-03,9.502309595963e-01,1.007073554194e+00
1.000000000000e+00,4.140000000000e+00,-7.102319938749e-01,6.125367116443e-03,9.509158196481e-01,1.007002964809e+00
1.000000000000e+00,4.160000000000e+00,-7.104700809557e-01,5.780112904217e-03,9.515907814319e-01,1.006933093684e+00
1.000000000000e+00,4.180000000000e+00,-7.106944923373e-01,5.441565959653e-03,9.522559979478e-01,1.006863933750e+00
1.000000000000e+00,4.200000000000e+00,-7.109054943727e-01,5.109629572605e-03,9.529116196418e-01,1.006795477987e+00
1.000000000000e+00,4.220000000000e+00,-7.111033495660e-01,4.784207938159e-03,9.535577944522e-01,1.006727719433e+00
1.000000000000e+00,4.240000000000e+00,-7.112883166056e-01,4.465206164911e-03,9.541946678525e-01,1.006660651177e+00
1.000000000000e+00,4.260000000000e+00,-7.114606504038e-01,4.152530280742e-03,9.548223828970e-01,1.006594266364e+00
1.000000000000e+00,4.280000000000e+00,-7.116206021323e-01,3.846087239183e-03,9.554410802630e-01,1.006528558193e+00
1.000000000000e+00,4.300000000000e+00,-7.117684192588e-01,3.545784924513e-03,9.560508982924e-01,1.006463519916e+00
1.000000000000e+00,4.320000000000e+00,-7.119043455865e-01,3.251532155626e-03,9.566519730349e-01,1.006399144841e+00
1.000000000000e+00,4.340000000000e+00,-7.120286212883e-01,2.963238690599e-03,9.572444382865e-01,1.006335426330e+00
1.000000000000e+00,4.360000000000e+00,-7.121414829479e-01,2.680815228883e-03,9.578284256317e-01,1.006272357800e+00
1.000000000000e+00,4.380000000000e+00,-7.122431635950e-01,2.404173414256e-03,9.584040644812e-01,1.006209932721e+00
1.000000000000e+00,4.400000000000e+00,-7.123338927436e-01,2.133225836659e-03,9.589714821107e-01,1.006148144620e+00
1.000000000000e+00,4.420000000000e+00,-7.124138964316e-01,1.867886032991e-03,9.595308036997e-01,1.006086987077e+00
1.000000000000e+00,4.440000000000e+00,-7.124833972561e-01,1.608068488413e-03,9.600821523673e-01,1.006026453726e+00
1.000000000000e+00,4.460000000000e+00,-7.125426144129e-01,1.353688636230e-03,9.606256492095e-01,1.005966538257e+00
1.000000000000e+00,4.480000000000e+00,-7.125917637341e-01,1.104662857647e-03,9.611614133347e-01,1.005907234413e+00
1.000000000000e+00,4.500000000000e+00,-7.126310577263e-01,8.609084809986e-04,9.616895618991e-01,1.005848535993e+00
1.000000000000e+00,4.520000000000e+00,-7.126607056079e-01,6.223437805508e-04,9.622102101408e-01,1.005790436849e+00
1.000000000000e+00,4.540000000000e+00,-7.126809133470e-01,3.888879748926e-04,9.627234714139e-01,1.005732930887e+00
1.000000000000e+00,4.560000000000e+00,-7.126918836996e-01,1.604612248501e-04,9.632294572216e-01,1.005676012067e+00
1.000000000000e+00,4.580000000000e+00,-7.126938162466e-01,-6.301536896230e-05,9.637282772491e-01,1.005619674404e+00
1.000000000000e+00,4.600000000000e+00,-7.126869074322e-01,-2.816197689463e-04,9.642200393953e-01,1.005563911965e+00
1.000000000000e+00,4.620000000000e+00,-7.126713506002e-01,-4.954290036619e-04,9.647048498043e-01,1.005508718871e+00
1.000000000000e+00,4.640000000000e+00,-7.126473360324e-01,-7.045191712777e-04,9.651828128962e-01,1.005454089298e+00
1.000000000000e+00,4.660000000000e+00,-7.126150509848e-01,-9.089654434063e-04,9.656540313977e-01,1.005400017473e+00
1.000000000000e+00,4.680000000000e+00,-7.125746797251e-01,-1.108842069213e-03,9.661186063713e-01,1.005346497677e+00
1.000000000000e+00,4.700000000000e+00,-7.125264035696e-01,-1.304222379793e-03,9.665766372450e-01,1.005293524243e+00
1.000000000000e+00,4.720000000000e+00,-7.124704009196e-01,-1.495178792808e-03,9.670282218405e-01,1.005241091558e+00
1.000000000000e+00,4.740000000000e+00,-7.124068472977e-01,-1.681782817342e-03,9.674734564014e-01,1.005189194058e+00
1.000000000000e+00,4.760000000000e+00,-7.123359153843e-01,-1.864105059075e-03,9.679124356209e-01,1.005137826236e+00
1.000000000000e+00,4.780000000000e+00,-7.122577750536e-01,-2.042215225646e-03,9.683452526689e-01,1.005086982632e+00
1.000000000000e+00,4.800000000000e+00,-7.121725934093e-01,-2.216182132222e-03,9.687719992183e-01,1.005036657841e+00
1.000000000000e+00,4.820000000000e+00,-7.120805348203e-01,-2.386073707249e-03,9.691927654713e-01,1.004986846508e+00
1.000000000000e+00,4.840000000000e+00,-7.119817609561e-01,-2.551956998367e-03,9.696076401850e-01,1.004937543327e+00
1.000000000000e+00,4.860000000000e+00,-7.118764308216e-01,-2.713898178567e-03,9.700167106963e-01,1.004888743047e+00
1.000000000000e+00,4.880000000000e+00,-7.117647007922e-01,-2.871962552486e-03,9.704200629467e-01,1.004840440464e+00
1.000000000000e+00,4.900000000000e+00,-7.116467246485e-01,-3.026214562841e-03,9.708177815066e-01,1.004792630425e+00
1.000000000000e+00,4.920000000000e+00,-7.115226536105e-01,-3.176717796995e-03,9.712099495988e-01,1.004745307827e+00
1.000000000000e+00,4.940000000000e+00,-7.113926363716e-01,-3.323534993633e-03,9.715966491221e-01,1.004698467618e+00
1.000000000000e+00,4.960000000000e+00,-7.112568191325e-01,-3.466728049624e-03,9.719779606738e-01,1.004652104792e+00
1.000000000000e+00,4.980000000000e+00,-7.111153456349e-01,-3.606358026967e-03,9.723539635724e-01,1.004606214396e+00
1.000000000000e+00,5.000000000000e+00,-7.109683571945e-01,-3.742485159841e-03,9.727247358798e-01,1.004560791522e+00
1.000000000000e+00,5.020000000000e+00,-7.108159927342e-01,-3.875168861727e-03,9.730903544226e-01,1.004515831312e+00
1.000000000000e+00,5.040000000000e+00,-7.106583888164e-01,-4.004467732609e-03,9.734508948134e-01,1.004471328956e+00
1.000000000000e+00,5.060000000000e+00,-7.104956796761e-01,-4.130439566410e-03,9.738064314719e-01,1.004427279692e+00
1.000000000000e+00,5.080000000000e+00,-7.103279972520e-01,-4.253141358113e-03,9.741570376450e-01,1.004383678804e+00
1.000000000000e+00,5.100000000000e+00,-7.101554712179e-01,-4.372629310906e-03,9.745027854263e-01,1.004340521624e+00
1.000000000000e+00,5.120000000000e+00,-7.099782290190e-01,-4.488958845628e-03,9.748437457789e-01,1.004297803531e+00
1.000000000000e+00,5.140000000000e+00,-7.097963958939e-01,-4.602184604785e-03,9.751799885491e-01,1.004255519949e+00
1.000000000000e+00,5.160000000000e+00,-7.096100949152e-01,-4.712360463769e-03,9.755115824914e-01,1.004213666349e+00
1.000000000000e+00,5.180000000000e+00,-7.094194470140e-01,-4.819539536283e-03,9.758385952834e-01,1.004172238247e+00
1.000000000000e+00,5.200000000000e+00,-7.092245710106e-01,-4.923774182037e-03,9.761610935441e-01,1.004131231206e+00
1.000000000000e+00,5.220000000000e+00,-7.090255836499e-01,-5.025116016546e-03,9.764791428555e-01,1.004090640831e+00
1.000000000000e+00,5.240000000000e+00,-7.088225996218e-01,-5.123615915379e-03,9.767928077744e-01,1.004050462775e+00
1.000000000000e+00,5.260000000000e+00,-7.086157315998e-01,-5.219324025339e-03,9.771021518555e-01,1.004010692731e+00
1.000000000000e+00,5.280000000000e+00,-7.084050902647e-01,-5.312289770104e-03,9.774072376646e-01,1.003971326440e+00
1.000000000000e+00,5.300000000000e+00,-7.081907843330e-01,-5.402561858011e-03,9.777081267960e-01,1.003932359685e+00
1.000000000000e+00,5.320000000000e+00,-7.079729205911e-01,-5.490188291806e-03,9.780048798914e-01,1.003893788291e+00
1.000000000000e+00,5.340000000000e+00,-7.077516039144e-01,-5.575216373114e-03,9.782975566512e-01,1.003855608127e+00
1.000000000000e+00,5.360000000000e+00,-7.075269373038e-01,-5.657692713453e-03,9.785862158553e-01,1.003817815105e+00
1.000000000000e+00,5.380000000000e+00,-7.072990219082e-01,-5.737663239984e-03,9.788709153753e-01,1.003780405178e+00
1.000000000000e+00,5.400000000000e+00,-7.070679570515e-01,-5.815173203272e-03,9.791517121903e-01,1.003743374342e+00
1.000000000000e+00,5.420000000000e+00,-7.068338402647e-01,-5.890267186881e-03,9.794286624038e-01,1.003706718632e+00
1.000000000000e+00,5.440000000000e+00,-7.065967673040e-01,-5.962989111969e-03,9.797018212548e-01,1.003670434126e+00
1.000000000000e+00,5.460000000000e+00,-7.063568321856e-01,-6.033382248039e-03,9.799712431359e-01,1.003634516944e+00
1.000000000000e+00,5.480000000000e+00,-7.061141272064e-01,-6.101489218712e-03,9.802369816053e-01,1.003598963242e+00
1.000000000000e+00,5.500000000000e+00,-7.058687429699e-01,-6.167352009373e-03,9.804990894002e-01,1.003563769220e+00
1.000000000000e+00,5.520000000000e+00,-7.056207684163e-01,-6.231011976538e-03,9.807576184532e-01,1.003528931117e+00
1.000000000000e+00,5.540000000000e+00,-7.053702908397e-01,-6.292509852489e-03,9.810126199019e-01,1.003494445209e+00
1.000000000000e+00,5.560000000000e+00,-7.051173959205e-01,-6.351885755697e-03,9.812641441055e-01,1.003460307812e+00
1.000000000000e+00,5.580000000000e+00,-7.048621677454e-01,-6.409179196541e-03,9.815122406556e-01,1.003426515283e+00
1.000000000000e+00,5.600000000000e+00,-7.046046888316e-01,-6.464429084777e-03,9.817569583890e-01,1.003393064013e+00
1.000000000000e+00,5.620000000000e+00,-7.043450401548e-01,-6.517673738617e-03,9.819983454021e-01,1.003359950434e+00
1.000000000000e+00,5.640000000000e+00,-7.040833011659e-01,-6.568950889338e-03,9.822364490597e-01,1.003327171015e+00
1.000000000000e+00,5.660000000000e+00,-7.038195498211e-01,-6.618297691329e-03,9.824713160105e-01,1.003294722260e+00
1.000000000000e+00,5.680000000000e+00,-7.035538626008e-01,-6.665750727697e-03,9.827029921968e-01,1.003262600713e+00
1.000000000000e+00,5.700000000000e+00,-7.032863145323e-01,-6.711346017516e-03,9.829315228660e-01,1.003230802951e+00
1.000000000000e+00,5.720000000000e+00,-7.030169792163e-01,-6.755119024566e-03,9.831569525841e-01,1.003199325591e+00
1.000000000000e+00,5.740000000000e+00,-7.027459288420e-01,-6.797104661875e-03,9.833793252435e-01,1.003168165283e+00
1.000000000000e+00,5.760000000000e+00,-7.024732342161e-01,-6.837337301348e-03,9.835986840773e-01,1.003137318712e+00
1.000000000000e+00,5.780000000000e+00,-7.021989647800e-01,-6.875850779224e-03,9.838150716680e-01,1.003106782601e+00
1.000000000000e+00,5.800000000000e+00,-7.019231886314e-01,-6.912678403061e-03,9.840285299581e-01,1.003076553705e+00
1.000000000000e+00,5.820000000000e+00,-7.016459725484e-01,-6.947852960112e-03,9.842391002625e-01,1.003046628815e+00
1.000000000000e+00,5.840000000000e+00,-7.013673820051e-01,-6.981406721758e-03,9.844468232756e-01,1.003017004754e+00
1.000000000000e+00,5.860000000000e+00,-7.010874811973e-01,-7.013371452697e-03,9.846517390843e-01,1.002987678381e+00
1.000000000000e+00,5.880000000000e+00,-7.008063330592e-01,-7.043778416222e-03,9.848538871760e-01,1.002958646588e+00
1.000000000000e+00,5.900000000000e+00,-7.005239992836e-01,-7.072658380916e-03,9.850533064484e-01,1.002929906300e+00
1.000000000000e+00,5.920000000000e+00,-7.002405403447e-01,-7.100041628645e-03,9.852500352206e-01,1.002901454473e+00
1.000000000000e+00,5.940000000000e+00,-6.999560155121e-01,-7.125957958854e-03,9.854441112399e-01,1.002873288097e+00
